Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
CH3OHvt=0-2,Methanol,11(-3)-12(-2)E2vt=0,183.720065,-4.96359,215.89478,-4.3912
CH3OHvt=0-2,Methanol,5(2)--6(1)-vt=0,183.852765,-4.99568,72.52929,-4.5364
CH3OHvt=0-2,Methanol,9(2)+-8(3)+vt=0,183.87987,-5.07155,142.18426,-4.4758
CH3OHvt=0-2,Methanol,15(1)-15(0)E1vt=0,184.393438,-4.6003,299.58862,-4.021
CH3OHvt=0-2,Methanol,17(3)+-16(4)+vt=0,184.795223,-4.97497,404.7934,-4.4962
CH3OHvt=0-2,Methanol,17(3)--16(4)-vt=0,185.517478,-4.96995,404.82806,-4.4929
CH3OHvt=0-2,Methanol,6(-4)-7(-3)E2vt=0,186.300912,-5.33626,136.64753,-4.9029
CH3OHvt=0-2,Methanol,15(1)+-14(2)+vt=0,187.542911,-4.85023,290.48273,-4.265
CH3OHvt=0-2,Methanol,16(1)-16(0)E1vt=0,189.455794,-4.58211,336.71584,-4.041
CH3OHvt=0-2,Methanol,12(0)-12(1)E1vt=1,189.67968,-4.4714,481.1099,-4.2604
CH3OHvt=0-2,Methanol,1(0)-1(1)E1vt=1,189.688834,-4.45186,302.8915,-4.9037
CH3OHvt=0-2,Methanol,6(3)-7(2)E1vt=0,191.732978,-5.05614,96.45868,-4.5769
CH3OHvt=0-2,Methanol,4(1)+-3(1)+vt=0,191.810503,-4.55754,37.55346,-4.1529
CH3OHvt=0-2,Methanol,4(1)+-3(1)+vt=1,192.778584,-4.55021,348.3869,-4.5977
CH3OHvt=0-2,Methanol,4(2)+-3(2)+vt=1,192.963768,-4.64815,321.82604,-4.6576
CH3OHvt=0-2,Methanol,4(1)-3(1)E1vt=1,192.972118,-4.55066,314.62685,-4.5497
CH3OHvt=0-2,Methanol,4(-1)-3(-1)E2vt=1,192.996049,-4.55093,436.53055,-4.7265
CH3OHvt=0-2,Methanol,4(0)+-3(0)+vt=1,193.019897,-4.5219,446.80594,-4.7124
CH3OHvt=0-2,Methanol,4(1)--3(1)-vt=1,193.163377,-4.54769,348.43414,-4.5961
CH3OHvt=0-2,Methanol,4(0)-3(0)E1vt=0,193.415324,-4.51934,36.33559,-4.1165
CH3OHvt=0-2,Methanol,4(-1)-3(-1)E2vt=0,193.4416,-4.54671,28.78907,-4.133
CH3OHvt=0-2,Methanol,4(0)+-3(0)+vt=0,193.454358,-4.51875,23.21301,-4.097
CH3OHvt=0-2,Methanol,4(3)-3(3)E1vt=0,193.474414,-4.87704,70.92498,-4.5244
CH3OHvt=0-2,Methanol,4(2)--3(2)-vt=0,193.488047,-4.64069,60.92332,-4.2736
CH3OHvt=0-2,Methanol,4(1)-3(1)E1vt=0,193.506559,-4.53537,44.26326,-4.1442
CH3OHvt=0-2,Methanol,4(1)--3(1)-vt=0,195.14679,-4.53499,37.95385,-4.1383
CH3OHvt=0-2,Methanol,17(1)-17(0)E1vt=0,195.314278,-4.56005,376.15885,-4.0635
CH3OHvt=0-2,Methanol,8(1)-7(0)E1vt=1,196.146377,-4.67756,374.81469,-4.4945
CH3OHvt=0-2,Methanol,13(-1)-12(-2)E2vt=0,196.963329,-4.89524,216.53035,-4.2839
CH3OHvt=0-2,Methanol,17(-3)-18(0)E2vt=0,197.376331,-6.34613,417.69579,-5.9142
CH3OHvt=0-2,Methanol,15(2)-14(3)E1vt=0,198.394026,-4.87669,300.9756,-4.3307
CH3OHvt=0-2,Methanol,10(0)+-9(1)+vt=0,198.403067,-4.68852,127.59866,-4.0607
CH3OHvt=0-2,Methanol,15(-3)-14(-4)E2vt=0,200.820674,-4.89561,341.16752,-4.413
CH3OHvt=0-2,Methanol,8(4)--9(3)-vt=0,201.071847,-5.04029,163.89738,-4.5625
CH3OHvt=0-2,Methanol,8(4)+-9(3)+vt=0,201.088939,-5.04015,163.8982,-4.5624
CH3OHvt=0-2,Methanol,5(2)+-6(1)+vt=0,201.445493,-4.87661,72.53336,-4.4564
CH3OHvt=0-2,Methanol,18(1)-18(0)E1vt=0,201.996513,-4.53415,417.91752,-4.0883
CH3OHvt=0-2,Methanol,1(1)+-2(0)+vt=0,205.79127,-4.20227,16.84001,-3.9738
CH3OHvt=0-2,Methanol,12(5)-13(4)E1vt=0,206.001302,-4.98311,317.0578,-4.5699
CH3OHvt=0-2,Methanol,19(1)-19(0)E1vt=0,209.518804,-4.5045,461.98976,-4.1152
CH3OHvt=0-2,Methanol,13(6)-14(5)E1vt=0,213.377528,-4.97224,389.91567,-4.6461
CH3OHvt=0-2,Methanol,1(1)-0(0)E1vt=0,213.427061,-4.47234,23.36727,-4.5699
CH3OHvt=0-2,Methanol,6(1)+-7(2)+vt=1,215.302206,-4.37928,373.82765,-4.3511
CH3OHvt=0-2,Methanol,5(1)-4(2)E1vt=0,216.945521,-4.91588,55.87102,-4.5032
CH3OHvt=0-2,Methanol,6(1)--7(2)-vt=1,217.299205,-4.3673,373.92493,-4.3432
CH3OHvt=0-2,Methanol,4(2)-3(1)E1vt=0,218.440063,-4.32917,45.45988,-3.9915
CH3OHvt=0-2,Methanol,8(0)-7(1)E1vt=0,220.078561,-4.59933,96.61336,-4.0627
CH3OHvt=0-2,Methanol,10(-5)-11(-4)E2vt=0,220.401317,-4.95135,251.64322,-4.548
CH3OHvt=0-2,Methanol,16(1)+-15(2)+vt=0,227.814528,-4.5886,327.23797,-4.1125
CH3OHvt=0-2,Methanol,15(4)-16(3)E1vt=0,229.589056,-4.68111,374.43849,-4.3038
CH3OHvt=0-2,Methanol,8(-1)-7(0)E2vt=0,229.758756,-4.37755,89.10284,-3.8484
CH3OHvt=0-2,Methanol,3(-2)-4(-1)E2vt=0,230.027047,-4.82803,39.82782,-4.6134
CH3OHvt=0-2,Methanol,10(2)--9(3)-vt=0,231.28111,-4.73613,165.34719,-4.2284
CH3OHvt=0-2,Methanol,10(2)+-9(3)+vt=0,232.418521,-4.72976,165.40178,-4.2242
CH3OHvt=0-2,Methanol,18(3)+-17(4)+vt=0,232.783446,-4.6641,446.53167,-4.3202
CH3OHvt=0-2,Methanol,10(-3)-11(-2)E2vt=0,232.945797,-4.67225,190.36958,-4.2038
CH3OHvt=0-2,Methanol,18(3)--17(4)-vt=0,233.795666,-4.65838,446.58024,-4.3164
CH3OHvt=0-2,Methanol,4(2)--5(1)-vt=0,234.68337,-4.734,60.9235,-4.4493
CH3OHvt=0-2,Methanol,5(-4)-6(-3)E2vt=0,234.698519,-5.19796,122.72078,-4.9156
CH3OHvt=0-2,Methanol,14(1)--13(2)-vt=0,236.936089,-4.5548,260.20324,-4.0545
CH3OHvt=0-2,Methanol,16(-3)-17(0)E2vt=0,239.397997,-6.16928,378.27452,-5.7882
CH3OHvt=0-2,Methanol,5(1)+-4(1)+vt=0,239.746219,-4.24683,49.05924,-3.8669
CH3OHvt=0-2,Methanol,5(3)-6(2)E1vt=0,240.24149,-4.8417,82.5315,-4.5111
CH3OHvt=0-2,Methanol,5(1)+-4(1)+vt=1,240.960557,-4.23952,359.95198,-4.3118
CH3OHvt=0-2,Methanol,5(4)-4(4)E1vt=1,241.159199,-4.66773,398.10902,-4.7956
CH3OHvt=0-2,Methanol,5(1)-4(1)E1vt=1,241.203706,-4.23994,326.20294,-4.2638
CH3OHvt=0-2,Methanol,5(-1)-4(-1)E2vt=1,241.238144,-4.24021,448.10858,-4.4406
CH3OHvt=0-2,Methanol,5(0)+-4(0)+vt=1,241.267862,-4.18011,458.38426,-4.0944
CH3OHvt=0-2,Methanol,5(1)--4(1)-vt=1,241.44127,-4.23697,360.02109,-4.3102
CH3OHvt=0-2,Methanol,5(0)-4(0)E1vt=0,241.700159,-4.2192,47.93438,-3.8411
