Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['16(1,16)-15(0,15)' '16(1,16)-15(0,15)']",[552.6511281 552.6511281],[-1.96555 -1.96553],[231.53494 231.53494],[-1.3923 -1.8694]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['8(5,4)-8(2,7)' '8(8,1)-7(7,0)']",[552.7767285 552.7887211],[-6.13389 -2.0456 ],[102.97965 118.51403],[-5.6627 -1.5969]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['15(1,14)-14(2,13)' '15(1,14)-14(2,13)']",[552.8246775 552.8246775],[-2.00006 -2.00014],[228.43294 228.43294],[-1.4496 -1.9268]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['14(3,12)-13(2,11)' '14(3,12)-13(2,11)']",[552.9946987 552.9946987],[-2.04197 -2.04194],[222.07814 222.07814],[-1.5114 -1.9885]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['13(3,10)-12(4,9)' '13(4,10)-12(3,9)']",[553.1828287 553.18283  ],[-2.094   -2.09408],[212.46958 212.46958],[-1.5807 -2.0579]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['12(4,8)-11(5,7)' '12(5,8)-11(4,7)']",[553.4524595 553.4535683],[-2.16168 -2.1617 ],[199.60021 199.60012],[-2.1405 -1.6634]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['6(2,4)-5(1,5)']",[553.8244769],[-3.78943],[54.73291],[-3.8428]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['6(3,4)-5(0,5)' '11(5,6)-10(6,5)']",[553.9103212 553.9235323],[-3.78928 -2.25773],[ 54.73703 183.44387],[-3.3656 -1.7726]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['20(5,16)-20(4,17)' '20(5,16)-20(4,17)']",[554.0024858 554.0024858],[-2.64702 -2.647  ],[469.84305 469.84305],[-2.3255 -2.8026]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['12(10,2)-11(11,1)']",[554.0894922],[-3.88193],[245.03746],[-3.927]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(6,6)-10(5,5)']",[554.2859742],[-2.25663],[183.44572],[-2.2489]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['19(3,16)-19(2,17)' '19(3,16)-19(2,17)']",[554.4735101 554.4735101],[-2.74064 -2.74061],[405.47126 405.47126],[-2.348  -2.8251]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['18(3,16)-18(2,17)' '18(3,16)-18(2,17)']",[554.9015077 554.9015077],[-2.88342 -2.8834 ],[344.29349 344.29349],[-2.4254 -2.9025]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['8(8,0)-7(7,1)' '8(7,1)-7(6,2)']",[554.9472358 554.9617111],[-2.04211 -2.31407],[118.55029 114.08001],[-2.0722 -2.3377]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['17(1,16)-17(0,17)' '17(1,16)-17(0,17)']",[555.2894382 555.2894382],[-3.14893 -3.14891],[286.31347 286.31347],[-2.6314 -3.1085]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(16,0)-16(13,3)']",[556.9364577],[-5.29693],[452.0968],[-5.5233]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['17(14,4)-17(11,7)']",[558.5114751],[-4.34052],[479.10023],[-4.5816]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['17(16,2)-17(13,5)']",[559.2066176],[-4.70385],[497.79112],[-4.9725]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['7(6,2)-6(3,3)']",[566.4040702],[-3.03791],[87.44607],[-3.0858]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['18(10,8)-17(13,5)']",[568.6429556],[-4.49249],[498.24399],[-4.7446]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['10(7,4)-9(6,3)']",[568.8500373],[-2.37564],[164.00739],[-1.9129]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['13(9,5)-12(10,2)']",[569.3122238],[-3.62987],[272.35993],[-3.6923]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(10,6)-15(13,3)']",[570.132952],[-4.39938],[407.77882],[-4.5713]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['17(12,5)-16(15,2)' '5(4,1)-4(1,4)']",[571.6767665 571.6818305],[-5.0513  -6.04021],[469.14302  46.74366],[-4.8105 -5.6906]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(8,3)-10(9,2)']",[576.4696341],[-3.04525],[203.16026],[-2.6052]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['6(6,0)-5(3,3)']",[577.8993985],[-4.45544],[68.79407],[-4.5468]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['16(16,1)-16(13,4)']",[579.0571956],[-5.27051],[452.09661],[-5.0359]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['13(11,3)-12(12,0)']",[579.5403361],[-3.91253],[286.28559],[-4.0025]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['7(4,3)-6(3,4)']",[581.4712066],[-3.08131],[82.64315],[-2.656]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['17(10,7)-16(13,4)' '16(10,7)-15(11,4)']",[582.653849  582.6731616],[-4.34746 -4.2443 ],[452.26922 397.82685],[-4.0901 -3.9337]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['17(0,17)-16(1,16)' '17(0,17)-16(1,16)']",[586.1185056 586.1185056],[-1.88733 -1.88731],[259.66394 259.66394],[-1.3536 -1.8307]
['c-HCCCHv=0'],['Cyclopropenylidene'],"['11(6,5)-10(7,4)']",[586.1893868],[-2.28099],[192.13989],[-1.8319]
['c-HCCCHv=0' 'c-HCCCHv=0'],['Cyclopropenylidene' 'Cyclopropenylidene'],"['16(2,15)-15(1,14)' '16(2,15)-15(1,14)']",[586.2907346 586.2907346],[-1.91943 -1.91941],[256.57023 256.57023],[-1.4069 -1.884 ]
