Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['18(9,9)-17(9,8)' '18(9,9)-17(9,8)']",[404.9548742 404.9548742],[-3.25997 -3.25997],[441.69225 441.69225],[-3.1156 -3.1156]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['18(8,11)-17(8,10)' '18(8,10)-17(8,9)']",[405.0033164 405.0033165],[-3.23041 -3.23041],[387.82391 387.82391],[-3.0081 -3.0081]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['18(7,12)-17(7,11)' '18(7,11)-17(7,10)']",[405.1044776 405.1044822],[-3.20574 -3.20574],[340.26797 340.26797],[-2.9147 -2.9147]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['18(6,13)-17(6,12)' '18(6,12)-17(6,11)']",[405.2937703 405.2940876],[-3.18502 -3.18502],[299.04756 299.04771],[-2.8345 -2.8345]
['t-HCOOH'],['Formic Acid'],"['19(1,19)-18(1,18)']",[405.5016545],[-3.13437],[198.95448],[-2.6163]
['t-HCOOH'],['Formic Acid'],"['18(5,14)-17(5,13)']",[405.6428877],[-3.16762],[264.19331],[-2.767]
['t-HCOOH'],['Formic Acid'],"['18(5,13)-17(5,12)']",[405.6571118],[-3.1676],[264.19485],[-2.767]
['t-HCOOH'],['Formic Acid'],"['18(3,16)-17(3,15)']",[405.7988751],[-3.14461],[213.5206],[-2.6708]
['t-HCOOH'],['Formic Acid'],"['18(4,15)-17(4,14)']",[406.1951824],[-3.15303],[235.74183],[-2.7118]
['t-HCOOH'],['Formic Acid'],"['18(4,14)-17(4,13)']",[406.5694823],[-3.15177],[235.79188],[-2.711]
['t-HCOOH'],['Formic Acid'],"['19(0,19)-18(0,18)']",[406.9643668],[-3.12946],[198.6729],[-2.6125]
['t-HCOOH'],['Formic Acid'],"['8(2,6)-7(1,7)']",[407.7378213],[-5.20226],[51.80397],[-4.8341]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['19(7,13)-20(6,14)' '19(7,12)-20(6,15)']",[408.184707  408.1869833],[-5.50611 -5.50611],[360.79221 360.79218],[-5.2251 -5.2251]
['t-HCOOH'],['Formic Acid'],"['18(1,17)-17(1,16)']",[409.2502489],[-3.12408],[192.08974],[-2.6228]
['t-HCOOH'],['Formic Acid'],"['18(3,15)-17(3,14)']",[410.4843926],[-3.12959],[214.35018],[-2.6618]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['13(6,8)-14(5,9)' '13(6,7)-14(5,10)']",[412.2825278 412.2852273],[-5.57861 -5.57861],[212.62392 212.6239 ],[-5.247 -5.247]
['t-HCOOH'],['Formic Acid'],"['19(1,19)-18(0,18)']",[412.8314363],[-4.66065],[198.95448],[-4.1501]
['t-HCOOH'],['Formic Acid'],"['12(2,11)-11(1,10)']",[415.570244],[-5.003],[96.61394],[-4.5402]
['t-HCOOH' 't-HCOOH'],['Formic Acid' 'Formic Acid'],"['7(5,3)-8(4,4)' '7(5,2)-8(4,5)']",[415.7866429 415.7883158],[-5.84502 -5.84502],[109.67885 109.67878],[-5.6232 -5.6232]
['t-HCOOH'],['Formic Acid'],"['18(2,16)-17(2,15)']",[417.2203312],[-3.10126],[201.15406],[-2.6212]
['t-HCOOH'],['Formic Acid'],"['4(3,2)-3(2,1)']",[421.0929969],[-4.77007],[39.40895],[-4.6737]
